"","PMID","Title","Authors","Citation","First.Author","Journal.Book","Publication.Year","Create.Date","PMCID","NIHMS.ID","DOI"
"809",34287142,"Tuberculosis-Associated Hospitalizations and Deaths after COVID-19 Shelter-In-Place, San Francisco, California, USA","Louie JK, Agraz-Lara R, Romo L, Crespin F, Chen L, Graves S.","Emerg Infect Dis. 2021 Aug;27(8):2227-2229. doi: 10.3201/eid2708.210670.","Louie JK","Emerg Infect Dis",2021,"2021/07/21","PMC8314834","","10.3201/eid2708.210670"
"810",34287141,"Whole-Genome Sequencing of SARS-CoV-2 from Quarantine Hotel Outbreak","Leong LEX, Soubrier J, Turra M, Denehy E, Walters L, Kassahn K, Higgins G, Dodd T, Hall R, D'Onise K, Spurrier N, Bastian I, Lim CK.","Emerg Infect Dis. 2021 Aug;27(8):2219-2221. doi: 10.3201/eid2708.204875.","Leong LEX","Emerg Infect Dis",2021,"2021/07/21","PMC8314830","","10.3201/eid2708.204875"
"811",34287136,"COVID-19 and the Consequences of Anchoring Bias","Horowitz HW, Behar C, Greene J.","Emerg Infect Dis. 2021 Aug;27(8):2235-2236. doi: 10.3201/eid2708.211107.","Horowitz HW","Emerg Infect Dis",2021,"2021/07/21","PMC8314836","","10.3201/eid2708.211107"
"812",34287124,"SARS-CoV-2 Prevalence among Outpatients during Community Transmission, Zambia, July 2020","Hines JZ, Fwoloshi S, Kampamba D, Barradas DT, Banda D, Zulu JE, Wolkon A, Yingst S, Boyd MA, Siwingwa M, Chirwa L, Kapina M, Sinyange N, Mukonka V, Malama K, Mulenga LB, Agolory S.","Emerg Infect Dis. 2021 Aug;27(8):2166-2168. doi: 10.3201/eid2708.210502.","Hines JZ","Emerg Infect Dis",2021,"2021/07/21","PMC8314838","","10.3201/eid2708.210502"
"813",34287123,"Epidemiology of COVID-19 in Prisons, England, 2020","Rice WM, Chudasama DY, Lewis J, Senyah F, Florence I, Thelwall S, Glaser L, Czachorowski M, Plugge E, Kirkbride H, Dabrera G, Lamagni T.","Emerg Infect Dis. 2021 Aug;27(8):2183-2186. doi: 10.3201/eid2708.204920.","Rice WM","Emerg Infect Dis",2021,"2021/07/21","PMC8314811","","10.3201/eid2708.204920"
"814",34286685,"Peridomestic Mammal Susceptibility to Severe Acute Respiratory Syndrome Coronavirus 2 Infection","Bosco-Lauth AM, Root JJ, Porter SM, Walker AE, Guilbert L, Hawvermale D, Pepper A, Maison RM, Hartwig AE, Gordy P, Bielefeldt-Ohmann H, Bowen RA.","Emerg Infect Dis. 2021 Aug;27(8):2073-2080. doi: 10.3201/eid2708.210180.","Bosco-Lauth AM","Emerg Infect Dis",2021,"2021/07/21","PMC8314817","","10.3201/eid2708.210180"
"815",34286683,"Intense and Mild First Epidemic Wave of Coronavirus Disease, The Gambia","Abatan B, Agboghoroma O, Akemoke F, Antonio M, Awokola B, Bittaye M, Bojang A, Bojang K, Brotherton H, Cerami C, Clarke E, D'Alessandro U, de Silva T, Drammeh M, Forrest K, Hofmann N, Jagne S, Jah H, Jarju S, Jaye A, Jobe M, Kampmann B, Manjang B, Martinez-Alvarez M, Mohammed N, Nadjm B, Ndiath MO, Nkereuwem E, Nwakanma D, Oko F, Okoh E, Okomo U, Olatunji Y, Oriero E, Prentice AM, Roberts C, Roca A, Sabally B, Sambou S, Samateh A, Secka O, Sesay AK, Singhateh Y, Susso B, Usuf E, Vilane A, Wariri O.","Emerg Infect Dis. 2021 Aug;27(8):2064-2072. doi: 10.3201/eid2708.204954.","Abatan B","Emerg Infect Dis",2021,"2021/07/21","PMC8314844","","10.3201/eid2708.204954"
"816",34273513,"High variability in model performance of Google relative search volumes in spatially clustered COVID-19 areas of the USA","Husnayain A, Chuang TW, Fuad A, Su EC.","Int J Infect Dis. 2021 Aug;109:269-278. doi: 10.1016/j.ijid.2021.07.031. Epub 2021 Jul 14.","Husnayain A","Int J Infect Dis",2021,"2021/07/17","PMC8922685","","10.1016/j.ijid.2021.07.031"
"817",34273512,"Immunity against seasonal human coronavirus OC43 mitigates fatal deterioration of COVID-19","Yamaguchi T, Shinagawa T, Kobata H, Nakagawa H.","Int J Infect Dis. 2021 Aug;109:261-268. doi: 10.1016/j.ijid.2021.07.015. Epub 2021 Jul 14.","Yamaguchi T","Int J Infect Dis",2021,"2021/07/17","PMC8278827","","10.1016/j.ijid.2021.07.015"
"818",34273510,"Long-term clinical follow-up of patients suffering from moderate-to-severe COVID-19 infection: a monocentric prospective observational cohort study","Darcis G, Bouquegneau A, Maes N, Thys M, Henket M, Labye F, Rousseau AF, Canivet P, Desir C, Calmes D, Schils R, De Worm S, Léonard P, Meunier P, Moutschen M, Louis R, Guiot J.","Int J Infect Dis. 2021 Aug;109:209-216. doi: 10.1016/j.ijid.2021.07.016. Epub 2021 Jul 14.","Darcis G","Int J Infect Dis",2021,"2021/07/17","PMC8278829","","10.1016/j.ijid.2021.07.016"
"819",34271203,"Reduction in COVID-19 prevalence in healthcare workers in a university hospital in southern Brazil after the start of vaccination","Toniasso SCC, Fernandes FS, Joveleviths D, Filho FFD, Takahasi AY, Baldin CP, Pereira RM, da Silva LP, Brum MCB.","Int J Infect Dis. 2021 Aug;109:283-285. doi: 10.1016/j.ijid.2021.07.025. Epub 2021 Jul 14.","Toniasso SCC","Int J Infect Dis",2021,"2021/07/16","PMC8277538","","10.1016/j.ijid.2021.07.025"
"820",34271199,"Age significantly influences the sensitivity of SARS-CoV-2 rapid antibody assays","Irwin N, Murray L, Ozynski B, Richards GA, Paget G, Venturas J, Kalla I, Diana N, Mahomed A, Zamparini J.","Int J Infect Dis. 2021 Aug;109:304-309. doi: 10.1016/j.ijid.2021.07.027. Epub 2021 Jul 13.","Irwin N","Int J Infect Dis",2021,"2021/07/16","PMC8276555","","10.1016/j.ijid.2021.07.027"
"821",34260956,"High seroprevalence for SARS-CoV-2 infection in South America, but still not enough for herd immunity!","Núñez-Zapata SF, Benites-Peralta B, Mayta-Tristan P, Rodríguez-Morales AJ.","Int J Infect Dis. 2021 Aug;109:244-246. doi: 10.1016/j.ijid.2021.07.022. Epub 2021 Jul 11.","Núñez-Zapata SF","Int J Infect Dis",2021,"2021/07/14","PMC8272886","","10.1016/j.ijid.2021.07.022"
"822",34242767,"Drug exposure may have a substantial influence on COVID-19 prognosis among residents of long-term care facilities: an exploratory analysis","Soldevila L, Valerio-Sallent L, Roure S, Pérez-Quílez O, Mas MÀ, Miralles R, López-Muñoz I, Estrada O, Vallès X.","Int J Infect Dis. 2021 Aug;109:192-194. doi: 10.1016/j.ijid.2021.07.007. Epub 2021 Jul 7.","Soldevila L","Int J Infect Dis",2021,"2021/07/09","PMC8260494","","10.1016/j.ijid.2021.07.007"
"823",34242766,"Risk of COVID-19 morbidity and mortality among healthcare workers working in a Large Tertiary Care Hospital","Alshamrani MM, El-Saed A, Al Zunitan M, Almulhem R, Almohrij S.","Int J Infect Dis. 2021 Aug;109:238-243. doi: 10.1016/j.ijid.2021.07.009. Epub 2021 Jul 7.","Alshamrani MM","Int J Infect Dis",2021,"2021/07/09","PMC8260475","","10.1016/j.ijid.2021.07.009"
"824",34242765,"COVID-19 Vaccine Acceptance among Health Care Workers in the Kingdom of Saudi Arabia","Elharake JA, Galal B, Alqahtani SA, Kattan RF, Barry MA, Temsah MH, Malik AA, McFadden SM, Yildirim I, Khoshnood K, Omer SB, Memish ZA.","Int J Infect Dis. 2021 Aug;109:286-293. doi: 10.1016/j.ijid.2021.07.004. Epub 2021 Jul 7.","Elharake JA","Int J Infect Dis",2021,"2021/07/09","PMC8260488","","10.1016/j.ijid.2021.07.004"
"825",34242764,"Diagnostic accuracy of a SARS-CoV-2 rapid antigen test in real-life clinical settings","Jegerlehner S, Suter-Riniker F, Jent P, Bittel P, Nagler M.","Int J Infect Dis. 2021 Aug;109:118-122. doi: 10.1016/j.ijid.2021.07.010. Epub 2021 Jul 7.","Jegerlehner S","Int J Infect Dis",2021,"2021/07/09","PMC8260496","","10.1016/j.ijid.2021.07.010"
"826",34242763,"Incidence of SARS-CoV-2 infection in health care workers from Northern Italy based on antibody status: immune protection from secondary infection- A retrospective observational case-controlled study","Rovida F, Cassaniti I, Percivalle E, Sarasini A, Paolucci S, Klersy C, Cutti S, Novelli V, Marena C, Luzzaro F, De Vito G, Schiavo R, Lo Cascio G, Lilleri D, Baldanti F.","Int J Infect Dis. 2021 Aug;109:199-202. doi: 10.1016/j.ijid.2021.07.003. Epub 2021 Jul 7.","Rovida F","Int J Infect Dis",2021,"2021/07/09","PMC8260553","","10.1016/j.ijid.2021.07.003"
"827",34224870,"Prevalence of, and factors associated with, long-term COVID-19 sick leave in working-age patients followed in general practices in Germany","Jacob L, Koyanagi A, Smith L, Tanislav C, Konrad M, van der Beck S, Kostev K.","Int J Infect Dis. 2021 Aug;109:203-208. doi: 10.1016/j.ijid.2021.06.063. Epub 2021 Jul 2.","Jacob L","Int J Infect Dis",2021,"2021/07/05","PMC8922990","","10.1016/j.ijid.2021.06.063"
"828",34216734,"Relative risks of COVID-19 fatality between the first and second waves of the pandemic in Ontario, Canada","Hsu SH, Chang SH, Gross CP, Wang SY.","Int J Infect Dis. 2021 Aug;109:189-191. doi: 10.1016/j.ijid.2021.06.059. Epub 2021 Jul 1.","Hsu SH","Int J Infect Dis",2021,"2021/07/03","PMC8245301","","10.1016/j.ijid.2021.06.059"
"829",34216732,"Danish citizens' preferences for at-home oropharyngeal/nasal SARS-CoV-2 specimen collection","Bundgaard JS, Raaschou-Pedersen DT, Todsen T, Ringgaard A, Torp-Pedersen C, Von Buchwald C, Iversen K, Bundgaard H.","Int J Infect Dis. 2021 Aug;109:195-198. doi: 10.1016/j.ijid.2021.06.060. Epub 2021 Jul 1.","Bundgaard JS","Int J Infect Dis",2021,"2021/07/03","PMC8245307","","10.1016/j.ijid.2021.06.060"
"830",34216731,"The indirect impact of COVID-19 large-scale containment measures on the incidence of community-acquired pneumonia in older people: a region-wide population-based study in Tuscany, Italy","Lastrucci V, Bonaccorsi G, Forni S, D'Arienzo S, Bachini L, Paoli S, Lorini C, Gemmi F.","Int J Infect Dis. 2021 Aug;109:182-188. doi: 10.1016/j.ijid.2021.06.058. Epub 2021 Jul 1.","Lastrucci V","Int J Infect Dis",2021,"2021/07/03","PMC8245306","","10.1016/j.ijid.2021.06.058"
"831",34166793,"Analytical and clinical evaluation of a heat shock SARS-CoV-2 detection method without RNA extraction for N and E genes RT-qPCR","Bruno A, de Mora D, Freire-Paspuel B, Rodriguez AS, Paredes-Espinosa MB, Olmedo M, Sanchez M, Romero J, Paez M, Gonzalez M, Orlando A, Garcia-Bereguiain MA.","Int J Infect Dis. 2021 Aug;109:315-320. doi: 10.1016/j.ijid.2021.06.038. Epub 2021 Jun 21.","Bruno A","Int J Infect Dis",2021,"2021/06/24","PMC8215877","","10.1016/j.ijid.2021.06.038"
"832",34161801,"Comparison of two assays to detect IgG antibodies to the receptor binding domain of SARS‑CoV‑2 as a surrogate marker for assessing neutralizing antibodies in COVID-19 patients","Kamaladasa A, Gunasekara B, Jeewandara C, Jayathilaka D, Wijewickrama A, Guruge D, Wijayamuni R, Tan TK, Ogg GS, Townsend A, Malavige GN.","Int J Infect Dis. 2021 Aug;109:85-89. doi: 10.1016/j.ijid.2021.06.031. Epub 2021 Jun 20.","Kamaladasa A","Int J Infect Dis",2021,"2021/06/23","PMC8214815","","10.1016/j.ijid.2021.06.031"
"833",34157385,"Is convalescent plasma futile in COVID-19? A Bayesian re-analysis of the RECOVERY randomized controlled trial","Hamilton FW, Lee T, Arnold DT, Lilford R, Hemming K.","Int J Infect Dis. 2021 Aug;109:114-117. doi: 10.1016/j.ijid.2021.06.034. Epub 2021 Jun 19.","Hamilton FW","Int J Infect Dis",2021,"2021/06/22","PMC8214317","","10.1016/j.ijid.2021.06.034"
"834",34147668,"Effectiveness of different types of mask in aerosol dispersion in SARS-CoV-2 infection","Tanisali G, Sozak A, Bulut AS, Sander TZ, Dogan O, Dağ Ç, Gönen M, Can F, DeMirci H, Ergonul O.","Int J Infect Dis. 2021 Aug;109:310-314. doi: 10.1016/j.ijid.2021.06.029. Epub 2021 Jun 17.","Tanisali G","Int J Infect Dis",2021,"2021/06/20","PMC8325008","","10.1016/j.ijid.2021.06.029"
"835",34147667,"Detection of SARS-CoV-2 variants requires urgent global coordination","Duarte CM, Jamil T, Gojobori T, Alam I.","Int J Infect Dis. 2021 Aug;109:50-53. doi: 10.1016/j.ijid.2021.06.027. Epub 2021 Jun 17.","Duarte CM","Int J Infect Dis",2021,"2021/06/20","PMC8240518","","10.1016/j.ijid.2021.06.027"
"836",34139369,"A mixed-methods approach to elucidate SARS-CoV-2 transmission routes and clustering in outbreaks in native workers and labour migrants in the fruit and vegetable packaging industry in South Holland, the Netherlands, May to July 2020","Boogaard LH, Sikkema RS, van Beek JHGM, Brockhoff HJ, Dalebout E, de Heus B, Niemansburg SL, Nieuwenhuijse DF, Stougje D, Verspui E, Oude Munnink BB, Koopmans MPG, Fanoy EB.","Int J Infect Dis. 2021 Aug;109:24-32. doi: 10.1016/j.ijid.2021.06.021. Epub 2021 Jun 15.","Boogaard LH","Int J Infect Dis",2021,"2021/06/17","PMC8922806","","10.1016/j.ijid.2021.06.021"
"837",34138695,"Transmission Dynamics of Severe Acute Respiratory Syndrome Coronavirus 2 in High-Density Settings, Minnesota, USA, March-June 2020","Lehnertz NB, Wang X, Garfin J, Taylor J, Zipprich J, VonBank B, Martin K, Eikmeier D, Medus C, Wiedinmyer B, Bernu C, Plumb M, Pung K, Honein MA, Carter R, MacCannell D, Smith KE, Como-Sabetti K, Ehresmann K, Danila R, Lynfield R.","Emerg Infect Dis. 2021 Aug;27(8):2052-2063. doi: 10.3201/eid2708.204838. Epub 2021 Jun 17.","Lehnertz NB","Emerg Infect Dis",2021,"2021/06/17","PMC8314815","","10.3201/eid2708.204838"
"838",34138694,"Considerations for Establishing Successful Coronavirus Disease Vaccination Programs in Africa","Williams V, Edem B, Calnan M, Otwombe K, Okeahalam C.","Emerg Infect Dis. 2021 Aug;27(8):2009-2016. doi: 10.3201/eid2708.203870. Epub 2021 Jun 17.","Williams V","Emerg Infect Dis",2021,"2021/06/17","PMC8314831","","10.3201/eid2708.203870"
"839",34126235,"Symptoms reported by SARS-CoV-2 seropositive and seronegative healthcare and administrative employees in Denmark from May to August 2020","Kaspersen KA, Greve T, Nielsen KJ, Jespersen S, Mikkelsen S, Vestergaard JM, Redder JD, Tolstrup M, Thomsen MK, Møller HJ, Østergaard L, Kolstad HA, Erikstrup C.","Int J Infect Dis. 2021 Aug;109:17-23. doi: 10.1016/j.ijid.2021.06.017. Epub 2021 Jun 11.","Kaspersen KA","Int J Infect Dis",2021,"2021/06/14","PMC8193970","","10.1016/j.ijid.2021.06.017"
"840",34102098,"Outbreak of SARS-CoV-2 B.1.1.7 Lineage after Vaccination in Long-Term Care Facility, Germany, February-March 2021","Tober-Lau P, Schwarz T, Hillus D, Spieckermann J, Helbig ET, Lippert LJ, Thibeault C, Koch W, Bergfeld L, Niemeyer D, Mühlemann B, Conrad C, Kasper S, Münn F, Kunitz F, Jones TC, Suttorp N, Drosten C, Sander LE, Kurth F, Corman VM.","Emerg Infect Dis. 2021 Aug;27(8):2169-2173. doi: 10.3201/eid2708.210887. Epub 2021 Jun 8.","Tober-Lau P","Emerg Infect Dis",2021,"2021/06/08","PMC8314829","","10.3201/eid2708.210887"
"841",34102097,"Delayed Antibody and T-Cell Response to BNT162b2 Vaccination in the Elderly, Germany","Schwarz T, Tober-Lau P, Hillus D, Helbig ET, Lippert LJ, Thibeault C, Koch W, Landgraf I, Michel J, Bergfeld L, Niemeyer D, Mühlemann B, Conrad C, Dang-Heine C, Kasper S, Münn F, Kappert K, Nitsche A, Tauber R, Schmidt S, Kopankiewicz P, Bias H, Seybold J, von Kalle C, Jones TC, Suttorp N, Drosten C, Sander LE, Corman VM, Kurth F.","Emerg Infect Dis. 2021 Aug;27(8):2174-2178. doi: 10.3201/eid2708.211145. Epub 2021 Jun 8.","Schwarz T","Emerg Infect Dis",2021,"2021/06/08","PMC8314803","","10.3201/eid2708.211145"
"842",34087090,"Social Distancing, Mask Use, and Transmission of Severe Acute Respiratory Syndrome Coronavirus 2, Brazil, April-June 2020","Gonçalves MR, Dos Reis RCP, Tólio RP, Pellanda LC, Schmidt MI, Katz N, Mengue SS, Hallal PC, Horta BL, Silveira MF, Umpierre RN, Bastos-Molina CG, Souza da Silva R, Duncan BB.","Emerg Infect Dis. 2021 Aug;27(8):2135-2143. doi: 10.3201/eid2708.204757. Epub 2021 Jun 4.","Gonçalves MR","Emerg Infect Dis",2021,"2021/06/04","PMC8314805","","10.3201/eid2708.204757"
"843",34087088,"Weekly SARS-CoV-2 Sentinel Surveillance in Primary Schools, Kindergartens, and Nurseries, Germany, June‒November 2020","Hoch M, Vogel S, Kolberg L, Dick E, Fingerle V, Eberle U, Ackermann N, Sing A, Huebner J, Rack-Hoch A, Schober T, von Both U.","Emerg Infect Dis. 2021 Aug;27(8):2192-2196. doi: 10.3201/eid2708.204859. Epub 2021 Jun 4.","Hoch M","Emerg Infect Dis",2021,"2021/06/04","PMC8314813","","10.3201/eid2708.204859"
"844",34015535,"Novel SARS-CoV-2 variants: the pandemics within the pandemic","Boehm E, Kronig I, Neher RA, Eckerle I, Vetter P, Kaiser L; Geneva Centre for Emerging Viral Diseases.","Clin Microbiol Infect. 2021 Aug;27(8):1109-1117. doi: 10.1016/j.cmi.2021.05.022. Epub 2021 May 17.","Boehm E","Clin Microbiol Infect",2021,"2021/05/20","PMC8127517","","10.1016/j.cmi.2021.05.022"
"845",34004137,"SARS-CoV-2 Superspread in Fitness Center, Hong Kong, China, March 2021","Chu DKW, Gu H, Chang LDJ, Cheuk SSY, Gurung S, Krishnan P, Ng DYM, Liu GYZ, Wan CKC, Tsang DNC, Peiris M, Poon LLM.","Emerg Infect Dis. 2021 Aug;27(8):2230-2232. doi: 10.3201/eid2708.210833. Epub 2021 May 18.","Chu DKW","Emerg Infect Dis",2021,"2021/05/18","PMC8314845","","10.3201/eid2708.210833"
"846",33984489,"Investigation of an outbreak of symptomatic SARS-CoV-2 VOC 202012/01-lineage B.1.1.7 infection in healthcare workers, Italy","Loconsole D, Sallustio A, Accogli M, Leaci A, Sanguedolce A, Parisi A, Chironna M.","Clin Microbiol Infect. 2021 Aug;27(8):1174.e1-1174.e4. doi: 10.1016/j.cmi.2021.05.007. Epub 2021 May 10.","Loconsole D","Clin Microbiol Infect",2021,"2021/05/13","PMC8107058","","10.1016/j.cmi.2021.05.007"
"847",33957273,"Antibody response to SARS-CoV-2 mRNA vaccine among kidney transplant recipients: a prospective cohort study","Rozen-Zvi B, Yahav D, Agur T, Zingerman B, Ben-Zvi H, Atamna A, Tau N, Mashraki T, Nesher E, Rahamimov R.","Clin Microbiol Infect. 2021 Aug;27(8):1173.e1-1173.e4. doi: 10.1016/j.cmi.2021.04.028. Epub 2021 May 3.","Rozen-Zvi B","Clin Microbiol Infect",2021,"2021/05/06","PMC8091803","","10.1016/j.cmi.2021.04.028"
"848",33915287,"Clinical characteristics and factors associated with hospital admission or death in 43 103 adult outpatients with coronavirus disease 2019 managed with the Covidom telesurveillance solution: a prospective cohort study","Yordanov Y, Dinh A, Bleibtreu A, Mensch A, Lescure FX, Debuc E, Jourdain P, Jaulmes L, Dechartres A; AP-HP/Universities/Inserm COVID-19 research collaboration.","Clin Microbiol Infect. 2021 Aug;27(8):1158-1166. doi: 10.1016/j.cmi.2021.04.010. Epub 2021 Apr 27.","Yordanov Y","Clin Microbiol Infect",2021,"2021/04/29","PMC8076762","","10.1016/j.cmi.2021.04.010"
"849",33915284,"Efficacy and safety of tocilizumab in COVID-19 patients: a living systematic review and meta-analysis, first update","Tleyjeh IM, Kashour Z, Riaz M, Hassett L, Veiga VC, Kashour T.","Clin Microbiol Infect. 2021 Aug;27(8):1076-1082. doi: 10.1016/j.cmi.2021.04.019. Epub 2021 Apr 27.","Tleyjeh IM","Clin Microbiol Infect",2021,"2021/04/29","PMC8076756","","10.1016/j.cmi.2021.04.019"
"850",33901667,"Long-term outcomes of patients following hospitalization for coronavirus disease 2019: a prospective observational study","Meije Y, Duarte-Borges A, Sanz X, Clemente M, Ribera A, Ortega L, González-Pérez R, Cid R, Pareja J, Cantero I, Ariño M, Sagués T, LLaberia J, Ayestarán A, Fernández-Hidalgo N, Candás-Estébanez B; Hospital de Barcelona COVID-19 team.","Clin Microbiol Infect. 2021 Aug;27(8):1151-1157. doi: 10.1016/j.cmi.2021.04.002. Epub 2021 Apr 23.","Meije Y","Clin Microbiol Infect",2021,"2021/04/26","PMC8062910","","10.1016/j.cmi.2021.04.002"
"851",33819571,"Fourteen-day survival among older adults with severe infection with severe acute respiratory syndrome coronavirus 2 treated with corticosteroid: a cohort study","Gallay L, Tran VT, Perrodeau E, Vignier N, Mahevas M, Bisio F, Forestier E, Lescure FX; COCO-OLD (Collaborative cOhort COrticoteroids for OLD patients with COvid-19) study Group.","Clin Microbiol Infect. 2021 Aug;27(8):1145-1150. doi: 10.1016/j.cmi.2021.03.021. Epub 2021 Apr 2.","Gallay L","Clin Microbiol Infect",2021,"2021/04/05","PMC8016731","","10.1016/j.cmi.2021.03.021"
"852",33813110,"Hydroxychloroquine in mild-to-moderate coronavirus disease 2019: a placebo-controlled double blind trial","Dubée V, Roy PM, Vielle B, Parot-Schinkel E, Blanchet O, Darsonval A, Lefeuvre C, Abbara C, Boucher S, Devaud E, Robineau O, Rispal P, Guimard T, d'Anglejean E, Diamantis S, Custaud MA, Pellier I, Mercat A; HYCOVID study group; HYCOVID investigators; Angers University Hospital; Cholet Hospital; Laval Hospital; Le Mans Hospital; Tours University Hospital; Quimper Hospital; La Roche sur Yon Hospital; Tourcoing Hospital; Orléans Hospital; Nantes University Hospital; Niort Hospital; Lorient Hospital; Brest University Hospital; Cherbourg Hospital; Saint-Brieuc Hospital; Créteil – APHP University Hospital; Saint-Antoine – APHP University Hospital; Saint-Etienne University Hospital; Toulouse University Hospital; Melun Hospital; Dijon University Hospital; Princesse Grace – Monaco Hospital; Versailles Hospital; Colmar Hospital; Agen-Nerac Hospital; Caen University Hospital; Saint-Nazaire Hospital; Nantes – Confluent Hospital; Limoges University Hospital; Poitiers University Hospital; Amiens University Hospital; Bobigny – APHP University Hospital; Cergy-Pontoise Hospital; Valencienne Hospital; Valencienne – Clinique Tessier Hospital; Henri-Mondor – APHP University Hospital; Chalon-sur-Saône Hospital; Marseille European Hospital; Auxerre Hospital; Diaconnesses Croix-Saint-Simon Hospital; Marseille – Saint Joseph Hospital; HYCOVID management team: Steering committee (authors); HYCOVID management team: Independant data safety and monitoring board; HYCOVID management team: Independent adjudication of clinical events committee; Study management: Coordination; Study management: Data management.","Clin Microbiol Infect. 2021 Aug;27(8):1124-1130. doi: 10.1016/j.cmi.2021.03.005. Epub 2021 Apr 1.","Dubée V","Clin Microbiol Infect",2021,"2021/04/04","PMC8015393","","10.1016/j.cmi.2021.03.005"
